,mutual_info
MinAbsPartialCharge,0.1181499688370593
MinPartialCharge,0.11798658814254437
BCUT2D_CHGLO,0.11138814347412662
MaxPartialCharge,0.10970354642993851
MaxAbsPartialCharge,0.1081158395057753
TPSA,0.101566741607102
BCUT2D_MWHI,0.10079419451100691
BCUT2D_MRLOW,0.0992572027762777
SMR_VSA5,0.09629608126593325
BCUT2D_LOGPLOW,0.09620516547242253
BCUT2D_MWLOW,0.09406351323129414
SlogP_VSA2,0.09228668176206978
SlogP_VSA5,0.09226510617494665
VSA_EState3,0.09192618901434702
Chi0,0.08677613697214204
BCUT2D_MRHI,0.08526361571773844
VSA_EState8,0.08292443847188369
BCUT2D_CHGHI,0.08237951215589234
HallKierAlpha,0.0778923411515895
SPS,0.07748944868713825
EState_VSA1,0.07674549105002271
EState_VSA5,0.07460116642954406
PEOE_VSA1,0.07311362044961545
PEOE_VSA9,0.07275187346928691
SMR_VSA7,0.07238482056468487
qed,0.07124242378220869
PEOE_VSA7,0.06996625282972735
BCUT2D_LOGPHI,0.06797336728138115
Chi1,0.06698829724557487
FpDensityMorgan3,0.06530233832363597
SMR_VSA1,0.06445010504596071
EState_VSA8,0.06377491073123998
EState_VSA4,0.06279809121454916
SlogP_VSA6,0.06211085924819071
PEOE_VSA8,0.06051462928419582
EState_VSA3,0.059602505346646684
EState_VSA2,0.0582412137973376
PEOE_VSA6,0.058012054203180785
MinEStateIndex,0.05491176501917261
SMR_VSA10,0.05265418107226294
AvgIpc,0.05214688934263734
MolWt_x_TPSA,0.05175195004209643
EState_Delta,0.05163297350574059
Ipc,0.05130754989572672
EState_VSA10,0.05067458915882184
VSA_EState1,0.049367805125322795
SlogP_VSA1,0.04819978917308121
SMR_VSA6,0.04636437680803329
NumHDonors,0.045778769604779335
SlogP_VSA3,0.04531305715907563
Chi2n,0.04499541446530664
VSA_EState7,0.044675695542018445
SMR_VSA4,0.044313635150969644
MolLogP,0.0442385914795127
PEOE_VSA2,0.04260694523463315
Chi1n,0.04245309841253664
VSA_EState2,0.042298995764513014
EState_VSA9,0.04217311271859536
Kappa2,0.041581001497529746
HeavyAtomMolWt,0.040661710891575886
fr_benzene,0.04065486154283948
ExactMolWt,0.0406349115595801
FpDensityMorgan2,0.04029066902829892
EState_VSA6,0.038412259158498774
Kappa1,0.03787793209684431
Kappa3,0.037559672786716236
Chi1v,0.03734445059171332
HeavyAtomCount,0.03582085583263095
Chi0n,0.03562935344655904
BalabanJ,0.03489164004251566
SlogP_VSA4,0.034844162063867534
VSA_EState6,0.03482226305112812
MolLogP_sq,0.03427999886398192
Chi3v,0.03376211942892504
LabuteASA,0.033742046692797345
FractionCSP3,0.03339835185361428
MaxEStateIndex,0.0330621563303215
SMR_VSA9,0.03305401932010099
fr_amide,0.03247669235517647
NHOHCount,0.032360549748498446
NOCount,0.032300893411128184
fr_para_hydroxylation,0.030158615103491382
MolMR,0.03008789864087902
MaxAbsEStateIndex,0.029907433074771284
BertzCT,0.029639477297987993
fr_unbrch_alkane,0.02940685274487942
VSA_EState5,0.029351406828142856
NumRotatableBonds,0.02862225139083363
NumHAcceptors,0.027778900922730054
fr_Ar_OH,0.027574672078005236
SlogP_VSA11,0.025986228194748273
NumAromaticHeterocycles,0.025801376199047876
fr_ether,0.02570961290767615
SlogP_VSA12,0.02567248765956376
PEOE_VSA10,0.025646412673144603
fr_bicyclic,0.025192132173564863
MolWt,0.024527959771120766
fr_sulfonamd,0.024313414189749416
Chi3n,0.023974333568684836
Chi4v,0.023684259907458483
fr_phenol_noOrthoHbond,0.02333866906433535
fr_alkyl_halide,0.022868765168242655
SlogP_VSA7,0.020908234759639654
fr_morpholine,0.020422327272495044
EState_VSA7,0.019903364745839758
fr_nitro_arom,0.019452094680465715
fr_ketone,0.018671951645152784
Chi0v,0.017766365578723242
fr_C_S,0.01699824543216555
HAcceptors_to_HDonors_Ratio,0.016553646748987738
MinAbsEStateIndex,0.016501746333729805
fr_amidine,0.016445538316916863
fr_allylic_oxid,0.01641879648218314
SMR_VSA3,0.016179463687761908
SlogP_VSA10,0.016049797810522515
Chi4n,0.01578145543507059
SMR_VSA2,0.015242052268500172
fr_hdrzone,0.015048156985796313
fr_ester,0.014881791958357038
