,mutual_info
MinPartialCharge,0.08758915860637728
BCUT2D_CHGLO,0.08679155434253993
MaxAbsPartialCharge,0.08068958390751146
BCUT2D_MWHI,0.08029048175231956
SMR_VSA5,0.07442815427188298
BCUT2D_MRHI,0.07247094206236926
BCUT2D_MWLOW,0.07188380533117655
MaxPartialCharge,0.07078731462528642
BCUT2D_LOGPHI,0.06909649270621987
HallKierAlpha,0.06874902280992612
TPSA,0.06710721905270556
Kappa1,0.0665054436133885
EState_VSA4,0.06558693326439546
EState_Delta,0.06546641041059953
BertzCT,0.06526890259951257
AvgIpc,0.06404526662541854
MinAbsPartialCharge,0.06332115922046655
qed,0.06241046197811806
BCUT2D_CHGHI,0.06113712538736604
MaxAbsEStateIndex,0.060820999419060495
SMR_VSA7,0.0605475654695371
fr_Nhpyrrole,0.060525796935558374
EState_VSA3,0.059620308257041454
HAcceptors_to_HDonors_Ratio,0.05897869147023438
BCUT2D_MRLOW,0.058550741040260146
EState_VSA9,0.057449595592483194
NumValenceElectrons,0.05740479667225529
FpDensityMorgan3,0.05717370185197157
MaxEStateIndex,0.05663904636956185
VSA_EState4,0.05618446764105145
Chi1v,0.0557991571852996
SlogP_VSA6,0.05362957411521152
VSA_EState2,0.05010559658796576
PEOE_VSA6,0.0490544532495627
PEOE_VSA9,0.04863785802226883
MolMR,0.04755841345565237
Chi0,0.04721615409676505
VSA_EState5,0.04524201380624904
SMR_VSA1,0.04505294350030575
PEOE_VSA7,0.04423611436456221
SlogP_VSA5,0.04385837996511199
Chi2n,0.04362275373840241
EState_VSA5,0.04359110852561798
EState_VSA8,0.04337352718282039
BalabanJ,0.04320404318264437
fr_hdrzine,0.04178035245903611
Kappa3,0.040890949566835255
PEOE_VSA8,0.039990486424825944
NumHAcceptors,0.03990127292213108
Chi1n,0.03967861357909963
SlogP_VSA1,0.03886668647348457
fr_unbrch_alkane,0.038516498120732656
MinEStateIndex,0.03768126023535312
PEOE_VSA2,0.036098955576502556
fr_quatN,0.035998505642203193
SlogP_VSA4,0.03582028697187889
PEOE_VSA1,0.035269772170203106
SlogP_VSA2,0.03474009663875233
FpDensityMorgan1,0.034397058734025876
SPS,0.034183584121239674
MolWt_x_TPSA,0.03382364212477995
fr_Imine,0.033762404418817615
VSA_EState8,0.032958499673846564
NumSaturatedCarbocycles,0.03247622730836408
Chi4n,0.03213658643868045
HeavyAtomMolWt,0.03131107324481608
SMR_VSA4,0.030962663240300614
NumAliphaticCarbocycles,0.030753475011507048
Kappa2,0.030032756909834868
HeavyAtomCount,0.028055282962742067
BCUT2D_LOGPLOW,0.028052585378393946
fr_Ar_OH,0.02730323240716337
fr_ether,0.027197893614738344
EState_VSA1,0.02707273626631901
Chi2v,0.02698265109731679
SMR_VSA10,0.025672755627612842
fr_COO2,0.025489452386590283
SMR_VSA3,0.025459153888613306
FpDensityMorgan2,0.02540035811829333
fr_tetrazole,0.0251717118545014
fr_NH0,0.02507013147769155
Chi3n,0.024745317315076676
fr_amidine,0.02464655596389087
VSA_EState6,0.024440531440313107
fr_Ar_N,0.024095875907004682
Chi0n,0.02401700721393274
fr_term_acetylene,0.0239454365557763
VSA_EState3,0.023926214777311605
fr_para_hydroxylation,0.022022690059374073
FractionCSP3,0.02136530146772353
fr_bicyclic,0.02128565220516143
SMR_VSA9,0.021228107844282418
PEOE_VSA10,0.02026798870755786
fr_NH2,0.01960339192264926
fr_C_O,0.01932029420988579
fr_imidazole,0.019159503983820825
EState_VSA10,0.018873980926947365
VSA_EState9,0.018764804510102984
fr_C_S,0.018073944856404234
NHOHCount,0.018050582734845166
ExactMolWt,0.018033287246938867
VSA_EState1,0.01778502015605188
PEOE_VSA11,0.017547016405873528
PEOE_VSA14,0.01737455570669777
LabuteASA,0.01702433553051952
NumHDonors,0.01674464976094714
fr_aniline,0.01640269194729349
VSA_EState7,0.016047925400567653
fr_Al_OH,0.015680603921011782
EState_VSA6,0.015444125793773411
NumHeteroatoms,0.015412413872602171
SlogP_VSA3,0.014561310533090843
PEOE_VSA3,0.014548788014834502
fr_benzene,0.014469154195994038
MinAbsEStateIndex,0.013976035815942867
fr_priamide,0.013615158584874276
MolWt,0.013451653116093976
SMR_VSA6,0.013194496804380451
EState_VSA2,0.013150120931636033
