,mutual_info
MaxAbsPartialCharge,0.11516493141657325
BCUT2D_CHGLO,0.1124557733662932
MinAbsPartialCharge,0.11225711527325566
MaxPartialCharge,0.10725730018437596
BCUT2D_MWHI,0.10248208405336268
MinPartialCharge,0.10151562486494359
BCUT2D_MRLOW,0.09914979598652862
SlogP_VSA2,0.09780797949691666
PEOE_VSA1,0.0939118523596223
BCUT2D_LOGPLOW,0.09249438421773726
SMR_VSA5,0.09104564779619406
BCUT2D_MWLOW,0.08976646935840127
Chi0,0.08953595592094432
TPSA,0.08916757503869044
BCUT2D_MRHI,0.08473463482307553
SlogP_VSA3,0.08192829426448567
BCUT2D_CHGHI,0.08080829436638637
EState_VSA8,0.08065003540686955
PEOE_VSA6,0.0783427118087463
SMR_VSA1,0.07719458256669376
SPS,0.07672850396621822
EState_VSA2,0.07593144856048895
PEOE_VSA7,0.07445113833163597
Chi1,0.07323595766140145
EState_VSA1,0.07190461544172466
BCUT2D_LOGPHI,0.07172121267700615
SlogP_VSA6,0.07069440924409065
SlogP_VSA5,0.0701318766332808
EState_VSA3,0.06893658058189844
FpDensityMorgan3,0.0674187040139127
VSA_EState8,0.06713061409628773
PEOE_VSA9,0.06694186207029196
qed,0.06684348935082407
HallKierAlpha,0.06322288177105717
VSA_EState3,0.06296711263405252
SlogP_VSA4,0.06123431151918313
SMR_VSA10,0.06091999873460385
PEOE_VSA8,0.060759167241232426
PEOE_VSA10,0.055617355168025906
AvgIpc,0.05542542398752026
SMR_VSA4,0.05455144145576396
SMR_VSA7,0.05195210222600477
MolWt_x_TPSA,0.051445062363330685
VSA_EState1,0.05061257259158669
MinEStateIndex,0.04978669367188404
EState_Delta,0.04787371633111914
EState_VSA10,0.047713753055220076
HAcceptors_to_HDonors_Ratio,0.04581823814381636
MolLogP,0.044891734713700115
Chi1n,0.04430121386804897
VSA_EState2,0.04272678528081819
MolLogP_sq,0.042199465335230446
SMR_VSA6,0.04179542096266897
EState_VSA4,0.04171194009246704
HeavyAtomMolWt,0.04155035757390224
Chi2n,0.04107442210974677
PEOE_VSA11,0.04099370947168657
Kappa1,0.04085530933173542
ExactMolWt,0.040840113512909504
SMR_VSA9,0.040248654964550656
LabuteASA,0.040117356377766145
NumSaturatedHeterocycles,0.03984489366334931
VSA_EState6,0.039482748747747376
fr_oxime,0.038598750743185084
FpDensityMorgan2,0.03813391306528291
BalabanJ,0.03734236704570826
EState_VSA5,0.036828002682350425
EState_VSA9,0.03658138824702695
VSA_EState7,0.03656873705020791
PEOE_VSA12,0.036152753487814104
fr_ketone,0.03568801438028801
Kappa2,0.03553985185854147
Chi1v,0.035498217762948814
EState_VSA6,0.03480149117375131
SlogP_VSA8,0.03397629988026307
NumSaturatedCarbocycles,0.033843536180363065
HeavyAtomCount,0.033694764205009387
Kappa3,0.03357535510509546
Chi0n,0.033172625235054376
Chi3v,0.0329260218618741
PEOE_VSA5,0.03278695856945135
fr_Ar_OH,0.03256310483601044
Ipc,0.03144647240371845
SlogP_VSA10,0.030891068515206843
MaxEStateIndex,0.030634855637704517
MolWt,0.030493119353312448
NumHAcceptors,0.02973530723724993
fr_imidazole,0.029369650467643282
BertzCT,0.02910803509917459
MolMR,0.02838342895622037
MaxAbsEStateIndex,0.026468216046552806
SMR_VSA3,0.026294565126636638
RingCount,0.025772875989186206
fr_lactone,0.025711685229242054
fr_ketone_Topliss,0.02558973927772068
NumHDonors,0.025430416513686938
fr_NH2,0.02525252852254578
fr_term_acetylene,0.024908426727661803
PEOE_VSA13,0.023901211257731925
fr_pyridine,0.02346811889681155
Chi4v,0.022211970237208334
fr_furan,0.021933828637217045
Chi3n,0.02192376026653542
fr_Al_COO,0.021595304472063814
fr_alkyl_halide,0.021117642134099945
NumAliphaticCarbocycles,0.021021874009630626
fr_Al_OH_noTert,0.02049631879340308
PEOE_VSA14,0.020179279386846716
VSA_EState5,0.02015962867489418
fr_C_S,0.02008736352639584
FpDensityMorgan1,0.02001930867886559
Chi4n,0.0187325012478603
fr_Ndealkylation1,0.018633817006167508
fr_urea,0.018532038002466944
fr_methoxy,0.01828647536407968
NumAromaticRings,0.01827874665175866
fr_HOCCN,0.017910245868400843
PEOE_VSA3,0.017875777432207807
NumHeteroatoms,0.0164896874646161
PEOE_VSA2,0.01567169905049015
MinAbsEStateIndex,0.014786877632007256
fr_amidine,0.014007763622422065
fr_phenol,0.013985777538114252
fr_Al_OH,0.013955328225415897
