,mutual_info
BCUT2D_LOGPHI,0.1009851597626692
BCUT2D_MWLOW,0.09336392117713821
BCUT2D_CHGHI,0.08580380320305592
BCUT2D_CHGLO,0.08524758372205898
BCUT2D_MWHI,0.08190671277310635
Chi1v,0.08149242780060129
SlogP_VSA6,0.08087785828517857
EState_VSA8,0.08087242854058951
SMR_VSA4,0.0788946911401982
SlogP_VSA2,0.07522813039138887
VSA_EState2,0.07291688621943915
MaxPartialCharge,0.07238518603691246
MinPartialCharge,0.07233206267084569
SMR_VSA5,0.07188566576604027
MaxAbsPartialCharge,0.07034451703709044
qed,0.07005340395589288
PEOE_VSA1,0.06933284936005224
Chi1n,0.06822949551331026
PEOE_VSA8,0.0659828676439822
EState_VSA3,0.06514627638232184
SMR_VSA7,0.06480061337735532
BCUT2D_LOGPLOW,0.06418071242766499
HallKierAlpha,0.06409529069711972
VSA_EState9,0.062371398699158975
VSA_EState4,0.05800624217807204
TPSA,0.0564613735784798
Chi2n,0.05603819099495766
BCUT2D_MRHI,0.055761854873108474
PEOE_VSA2,0.05520620705742618
EState_VSA9,0.05487875064209824
EState_VSA4,0.05371924453229204
PEOE_VSA6,0.0529883773061155
SMR_VSA1,0.051047214194177126
PEOE_VSA7,0.0503010221508422
BCUT2D_MRLOW,0.04908711240589181
MinAbsPartialCharge,0.04827063088873973
SlogP_VSA5,0.04738300082411362
EState_VSA1,0.04452147825260688
PEOE_VSA10,0.043465712944187995
Kappa1,0.043065995973939675
fr_amidine,0.04299685456302771
MaxAbsEStateIndex,0.04294235084036724
Chi0n,0.04181964863606025
AvgIpc,0.04100327314955887
MaxEStateIndex,0.04046446645167645
EState_Delta,0.040429599251162296
SlogP_VSA3,0.03990570787296721
ExactMolWt,0.03948221317220768
Chi2v,0.03936276196556876
EState_VSA2,0.03865949944952596
VSA_EState1,0.03845721381686573
NOCount,0.03810856188170764
MolWt_x_TPSA,0.03796630312329974
SMR_VSA9,0.03726390394499135
MolMR,0.037116119230696354
VSA_EState5,0.03690670960137643
HeavyAtomCount,0.03665669740786304
PEOE_VSA9,0.03653989390976364
HAcceptors_to_HDonors_Ratio,0.03541702648970313
FractionCSP3,0.03538675506193867
MolWt,0.034932603864586076
VSA_EState3,0.03444601281926807
HeavyAtomMolWt,0.03429720130510927
BertzCT,0.03376764981428004
Chi0,0.03359551864900978
BalabanJ,0.03300401989984203
fr_sulfonamd,0.03223603443984335
VSA_EState10,0.032098414062284863
MinEStateIndex,0.03180332169235567
fr_bicyclic,0.03143851848134527
Chi1,0.03128494964876438
NumAliphaticRings,0.030947403859505895
SMR_VSA10,0.030862611691794273
Ipc,0.03079954510990124
LabuteASA,0.030544871349362346
VSA_EState7,0.030400455298753792
fr_Ar_OH,0.029620362979877468
SMR_VSA6,0.029550566744478424
NumSaturatedHeterocycles,0.029086466110610498
EState_VSA10,0.029016528524339558
FpDensityMorgan3,0.028984129619846977
fr_oxime,0.02894685487757065
SMR_VSA3,0.028781751311201642
MinAbsEStateIndex,0.028544057986506832
fr_C_O,0.02849111712698904
PEOE_VSA5,0.02798438038706852
SlogP_VSA11,0.02708380551588796
VSA_EState8,0.02684494975886098
PEOE_VSA11,0.026486255387435875
EState_VSA5,0.02607297497887373
fr_aryl_methyl,0.02560637272227284
fr_Al_OH,0.02451057436763171
FpDensityMorgan1,0.02447595502894706
SlogP_VSA4,0.024146325918685374
SlogP_VSA1,0.023951932994151548
fr_ketone,0.02323705698247225
PEOE_VSA13,0.02287476201632388
Kappa3,0.022323754075970426
NumSaturatedCarbocycles,0.02197915812022444
SPS,0.02167993294361037
Chi4n,0.02063086258833735
fr_ether,0.020609253219029178
FpDensityMorgan2,0.019855713429074884
Chi0v,0.019751328189565154
fr_unbrch_alkane,0.01947052081608658
fr_Al_OH_noTert,0.019206948408105218
NumAliphaticCarbocycles,0.018921713537191298
MolLogP,0.0181006260622687
MolLogP_sq,0.017057555601835306
NumAromaticCarbocycles,0.017007604650565167
VSA_EState6,0.016994501098370085
NumHDonors,0.016974171358274504
Kappa2,0.01696364050152832
fr_Ndealkylation1,0.015574753742497505
NumAliphaticHeterocycles,0.014147118171640383
NumRotatableBonds,0.01401435798497852
PEOE_VSA12,0.013945907722919149
fr_quatN,0.013760789288723485
fr_NH1,0.013578297242333282
fr_imidazole,0.013502253755701465
fr_HOCCN,0.013476204740023867
fr_Ndealkylation2,0.013399830537497381
fr_NH0,0.012993843494333746
